-181.136, -49.294, 14.296, 23.083
-181.134, -49.772, 14.342, 23.116
-181.131, -50.251, 14.389, 23.149
-181.129, -50.732, 14.435, 23.182
-181.126, -51.214, 14.483, 23.215
-181.124, -51.698, 14.532, 23.248
-181.121, -52.184, 14.582, 23.281
-181.118, -52.671, 14.633, 23.314
-181.116, -53.160, 14.685, 23.347
-181.113, -53.651, 14.735, 23.380
-181.111, -54.144, 14.782, 23.413
-181.108, -54.637, 14.829, 23.446
-181.105, -55.133, 14.876, 23.479
-181.103, -55.630, 14.925, 23.512
-181.100, -56.129, 14.974, 23.545
-181.097, -56.629, 15.025, 23.578
-181.094, -57.131, 15.077, 23.611
-181.092, -57.635, 15.130, 23.644
-181.089, -58.141, 15.182, 23.677
-181.086, -58.648, 15.235, 23.710
-181.083, -59.158, 15.288, 23.743
-181.080, -59.669, 15.341, 23.776
-181.077, -60.181, 15.391, 23.809
-181.074, -60.695, 15.439, 23.842
-181.071, -61.211, 15.487, 23.875
-181.069, -61.729, 15.534, 23.908
-181.066, -62.248, 15.583, 23.941
-181.062, -62.768, 15.634, 23.974
-181.059, -63.291, 15.687, 24.007
-181.056, -63.815, 15.741, 24.040
-181.053, -64.341, 15.795, 24.073
-181.050, -64.869, 15.850, 24.106
-181.047, -65.399, 15.905, 24.139
-181.044, -65.930, 15.960, 24.172
-181.041, -66.464, 16.014, 24.205
-181.037, -66.999, 16.067, 24.238
-181.034, -67.536, 16.120, 24.271
-181.031, -68.075, 16.173, 24.304
-181.028, -68.615, 16.226, 24.337
-181.024, -69.157, 16.280, 24.370
-181.021, -69.701, 16.334, 24.403
-181.018, -70.247, 16.389, 24.436
-181.014, -70.795, 16.444, 24.469
-181.011, -71.344, 16.499, 24.502
-181.008, -71.896, 16.554, 24.535
-181.004, -72.449, 16.609, 24.568
-181.001, -73.004, 16.664, 24.601
-180.997, -73.561, 16.719, 24.634
-180.994, -74.119, 16.775, 24.667
-180.990, -74.680, 16.833, 24.700
-180.986, -75.243, 16.892, 24.733
-180.983, -75.807, 16.952, 24.766
-180.979, -76.374, 17.011, 24.799
-180.976, -76.942, 17.070, 24.832
-180.972, -77.513, 17.127, 24.865
-180.968, -78.085, 17.184, 24.898
-180.964, -78.659, 17.238, 24.931
-180.961, -79.235, 17.293, 24.964
-180.957, -79.813, 17.348, 24.997
-180.953, -80.393, 17.405, 25.030
-180.949, -80.975, 17.463, 25.063
-180.946, -81.558, 17.523, 25.096
-180.942, -82.144, 17.584, 25.129
-180.938, -82.732, 17.645, 25.162
-180.934, -83.321, 17.706, 25.195
-180.930, -83.913, 17.765, 25.228
-180.926, -84.507, 17.824, 25.261
-180.922, -85.102, 17.885, 25.294
-180.918, -85.700, 17.946, 25.327
-180.914, -86.300, 18.006, 25.360
-180.910, -86.901, 18.066, 25.393
-180.906, -87.505, 18.123, 25.426
-180.902, -88.110, 18.164, 25.459
-180.897, -88.716, 18.171, 25.492
-180.893, -89.320, 18.131, 25.525
-180.889, -89.921, 18.048, 25.558
-180.885, -90.519, 17.933, 25.591
-180.881, -91.112, 17.796, 25.624
-180.876, -91.700, 17.649, 25.657
-180.872, -92.283, 17.499, 25.690
-180.868, -92.862, 17.355, 25.723
-180.864, -93.436, 17.225, 25.756
-180.860, -94.006, 17.109, 25.789
-180.856, -94.573, 17.008, 25.822
-180.851, -95.138, 16.919, 25.855
-180.847, -95.700, 16.843, 25.888
-180.843, -96.259, 16.780, 25.921
-180.839, -96.817, 16.729, 25.954
-180.834, -97.374, 16.688, 25.987
-180.830, -97.930, 16.658, 26.020
-180.826, -98.485, 16.638, 26.053
-180.822, -99.040, 16.628, 26.086
-180.817, -99.595, 16.626, 26.119
-180.813, -100.149, 16.632, 26.152
-180.809, -100.705, 16.645, 26.185
-180.804, -101.261, 16.664, 26.218
-180.800, -101.817, 16.688, 26.251
-180.796, -102.375, 16.718, 26.284
-180.791, -102.933, 16.753, 26.317
-180.787, -103.493, 16.792, 26.350
-180.783, -104.055, 16.835, 26.383
-180.778, -104.617, 16.882, 26.416
-180.774, -105.182, 16.929, 26.449
-180.770, -105.747, 16.969, 26.482
-180.765, -106.314, 16.991, 26.515
-180.761, -106.880, 16.986, 26.548
-180.757, -107.445, 16.957, 26.581
-180.752, -108.009, 16.913, 26.614
-180.748, -108.571, 16.861, 26.647
-180.743, -109.131, 16.810, 26.680
-180.739, -109.690, 16.765, 26.713
-180.735, -110.248, 16.731, 26.746
-180.730, -110.804, 16.704, 26.779
-180.726, -111.361, 16.683, 26.812
-180.721, -111.916, 16.664, 26.845
-180.717, -112.471, 16.644, 26.878
-180.713, -113.025, 16.620, 26.911
-180.708, -113.578, 16.594, 26.944
-180.704, -114.131, 16.564, 26.977
-180.699, -114.682, 16.535, 27.010
-180.695, -115.232, 16.507, 27.043
-180.690, -115.782, 16.480, 27.076
-180.686, -116.331, 16.455, 27.109
-180.681, -116.878, 16.428, 27.142
-180.676, -117.425, 16.402, 27.175
-180.672, -117.971, 16.374, 27.208
-180.667, -118.516, 16.346, 27.241
-180.663, -119.060, 16.317, 27.274
-180.658, -119.604, 16.289, 27.307
-180.653, -120.146, 16.260, 27.340
-180.649, -120.687, 16.232, 27.373
-180.644, -121.227, 16.204, 27.406
-180.639, -121.767, 16.177, 27.439
-180.635, -122.305, 16.149, 27.472
-180.630, -122.843, 16.122, 27.505
-180.625, -123.380, 16.095, 27.538
-180.621, -123.915, 16.069, 27.571
-180.616, -124.450, 16.042, 27.604
-180.611, -124.984, 16.016, 27.637
-180.606, -125.518, 15.990, 27.670
-180.602, -126.050, 15.964, 27.703
-180.597, -126.581, 15.937, 27.736
-180.592, -127.112, 15.911, 27.769
-180.587, -127.642, 15.884, 27.802
-180.582, -128.170, 15.858, 27.835
-180.577, -128.698, 15.831, 27.868
-180.573, -129.225, 15.805, 27.901
-180.568, -129.751, 15.779, 27.934
-180.563, -130.277, 15.753, 27.967
-180.558, -130.801, 15.727, 28.000
-180.553, -131.325, 15.702, 28.033
-180.548, -131.848, 15.680, 28.066
-180.544, -132.370, 15.658, 28.099
-180.539, -132.891, 15.637, 28.132
-180.534, -133.412, 15.613, 28.165
-180.529, -133.932, 15.588, 28.198
-180.524, -134.451, 15.561, 28.231
-180.519, -134.968, 15.534, 28.264
-180.515, -135.486, 15.506, 28.297
-180.510, -136.002, 15.480, 28.330
-180.505, -136.517, 15.453, 28.363
-180.500, -137.031, 15.427, 28.396
-180.495, -137.545, 15.401, 28.429
-180.490, -138.058, 15.376, 28.462
-180.485, -138.570, 15.350, 28.495
-180.481, -139.081, 15.325, 28.528
-180.476, -139.591, 15.300, 28.561
-180.471, -140.100, 15.276, 28.594
-180.466, -140.609, 15.252, 28.627
-180.461, -141.116, 15.227, 28.660
-180.456, -141.623, 15.201, 28.693
-180.451, -142.129, 15.172, 28.726
-180.446, -142.634, 15.143, 28.759
-180.441, -143.138, 15.114, 28.792
-180.436, -143.641, 15.087, 28.825
-180.431, -144.144, 15.062, 28.858
-180.426, -144.645, 15.038, 28.891
-180.421, -145.146, 15.015, 28.924
-180.416, -145.646, 14.992, 28.957
-180.411, -146.145, 14.968, 28.990
-180.406, -146.643, 14.945, 29.023
-180.401, -147.141, 14.920, 29.056
-180.396, -147.637, 14.896, 29.089
-180.391, -148.133, 14.871, 29.122
-180.386, -148.628, 14.846, 29.155
-180.381, -149.123, 14.821, 29.188
-180.375, -149.616, 14.797, 29.221
-180.370, -150.109, 14.773, 29.254
-180.365, -150.600, 14.750, 29.287
-180.360, -151.092, 14.727, 29.320
-180.355, -151.582, 14.705, 29.353
-180.350, -152.071, 14.681, 29.386
-180.344, -152.560, 14.658, 29.419
-180.339, -153.048, 14.634, 29.452
-180.334, -153.535, 14.611, 29.485
-180.329, -154.022, 14.586, 29.518
-180.324, -154.507, 14.558, 29.551
-180.318, -154.992, 14.531, 29.584
-180.313, -155.475, 14.503, 29.617
-180.308, -155.958, 14.478, 29.650
-180.302, -156.440, 14.453, 29.683
-180.297, -156.921, 14.431, 29.716
-180.292, -157.402, 14.409, 29.749
-180.286, -157.881, 14.387, 29.782
-180.281, -158.360, 14.366, 29.815
-180.276, -158.839, 14.344, 29.848
-180.270, -159.316, 14.322, 29.881
-180.265, -159.793, 14.299, 29.914
-180.260, -160.269, 14.276, 29.947
-180.254, -160.745, 14.253, 29.980
-180.249, -161.219, 14.229, 30.013
-180.243, -161.693, 14.202, 30.046
-180.238, -162.165, 14.175, 30.079
-180.232, -162.637, 14.149, 30.112
-180.227, -163.108, 14.124, 30.145
-180.221, -163.578, 14.101, 30.178
-180.216, -164.048, 14.080, 30.211
-180.210, -164.516, 14.059, 30.244
-180.205, -164.985, 14.039, 30.277
-180.199, -165.452, 14.018, 30.310
-180.194, -165.919, 13.997, 30.343
-180.188, -166.385, 13.974, 30.376
-180.182, -166.850, 13.948, 30.409
-180.177, -167.314, 13.921, 30.442
-180.171, -167.777, 13.895, 30.475
-180.165, -168.240, 13.870, 30.508
-180.160, -168.702, 13.847, 30.541
-180.154, -169.163, 13.826, 30.574
-180.148, -169.623, 13.806, 30.607
-180.142, -170.083, 13.787, 30.640
-180.137, -170.542, 13.766, 30.673
-180.131, -171.000, 13.741, 30.706
-180.125, -171.457, 13.716, 30.739
-180.119, -171.914, 13.690, 30.772
-180.113, -172.369, 13.666, 30.805
-180.107, -172.824, 13.643, 30.838
-180.101, -173.279, 13.622, 30.871
-180.096, -173.732, 13.602, 30.904
-180.090, -174.185, 13.583, 30.937
-180.084, -174.637, 13.562, 30.970
-180.077, -175.089, 13.538, 31.003
-180.071, -175.539, 13.513, 31.036
-180.065, -175.989, 13.488, 31.069
-180.059, -176.438, 13.465, 31.102
-180.053, -176.886, 13.443, 31.135
-180.047, -177.334, 13.423, 31.168
-180.041, -177.781, 13.404, 31.201
-180.035, -178.227, 13.385, 31.234
-180.028, -178.673, 13.364, 31.267
-180.022, -179.118, 13.340, 31.300
-180.016, -179.562, 13.316, 31.333
-180.009, -180.005, 13.291, 31.366
-180.003, -180.447, 13.268, 31.399
-179.996, -180.889, 13.247, 31.432
-179.990, -181.330, 13.227, 31.465
-179.983, -181.770, 13.207, 31.498
-179.977, -182.210, 13.184, 31.531
-179.970, -182.649, 13.161, 31.564
-179.964, -183.087, 13.138, 31.597
-179.957, -183.524, 13.116, 31.630
-179.950, -183.961, 13.095, 31.663
-179.944, -184.397, 13.075, 31.696
-179.937, -184.832, 13.055, 31.729
-179.930, -185.266, 13.032, 31.762
-179.923, -185.700, 13.009, 31.795
-179.916, -186.133, 12.986, 31.828
-179.909, -186.566, 12.965, 31.861
-179.902, -186.997, 12.944, 31.894
-179.894, -187.428, 12.925, 31.927
-179.887, -187.858, 12.906, 31.960
-179.880, -188.288, 12.884, 31.993
-179.872, -188.717, 12.861, 32.026
-179.865, -189.145, 12.839, 32.059
-179.857, -189.572, 12.818, 32.092
-179.850, -189.999, 12.796, 32.125
-179.842, -190.425, 12.774, 32.158
-179.834, -190.850, 12.751, 32.191
-179.826, -191.274, 12.729, 32.224
-179.818, -191.698, 12.709, 32.257
-179.809, -192.121, 12.690, 32.290
-179.801, -192.543, 12.672, 32.323
-179.792, -192.965, 12.653, 32.356
-179.784, -193.386, 12.631, 32.389
-179.775, -193.807, 12.608, 32.422
-179.765, -194.226, 12.585, 32.455
-179.756, -194.645, 12.565, 32.488
-179.745, -195.063, 12.544, 32.521
-179.734, -195.481, 12.521, 32.554
-179.720, -195.897, 12.499, 32.587
-179.704, -196.313, 12.477, 32.620
-179.686, -196.728, 12.460, 32.653
-179.666, -197.143, 12.453, 32.686
-179.643, -197.557, 12.457, 32.719
-179.617, -197.972, 12.471, 32.752
-179.588, -198.388, 12.494, 32.785
-179.555, -198.804, 12.524, 32.818
-179.519, -199.221, 12.560, 32.851
-179.478, -199.639, 12.602, 32.884
-179.434, -200.058, 12.648, 32.917
-179.385, -200.478, 12.700, 32.950
-179.332, -200.900, 12.756, 32.983
-179.275, -201.323, 12.817, 33.016
-179.213, -201.747, 12.880, 33.049
-179.147, -202.173, 12.946, 33.082
-179.076, -202.601, 13.016, 33.115
-179.000, -203.030, 13.085, 33.148
-178.919, -203.460, 13.159, 33.181
-178.833, -203.892, 13.236, 33.214
-178.742, -204.326, 13.314, 33.247
-178.647, -204.761, 13.393, 33.280
-178.546, -205.198, 13.471, 33.313
-178.441, -205.636, 13.543, 33.346
-178.330, -206.075, 13.603, 33.379
-178.214, -206.514, 13.654, 33.412
-178.094, -206.954, 13.697, 33.445
-177.969, -207.394, 13.734, 33.478
-177.840, -207.833, 13.769, 33.511
-177.707, -208.272, 13.805, 33.544
-177.569, -208.712, 13.844, 33.577
-177.427, -209.152, 13.887, 33.610
-177.281, -209.592, 13.934, 33.643
-177.130, -210.032, 13.980, 33.676
-176.975, -210.472, 14.030, 33.709
-176.816, -210.913, 14.080, 33.742
-176.653, -211.354, 14.130, 33.775
-176.486, -211.795, 14.178, 33.808
-176.315, -212.237, 14.226, 33.841
-176.140, -212.678, 14.273, 33.874
-175.962, -213.121, 14.320, 33.907
-175.780, -213.563, 14.367, 33.940
-175.595, -214.006, 14.414, 33.973
-175.407, -214.449, 14.462, 34.006
-175.216, -214.892, 14.511, 34.039
-175.021, -215.336, 14.559, 34.072
-174.824, -215.781, 14.608, 34.105
-174.623, -216.226, 14.657, 34.138
-174.420, -216.671, 14.706, 34.171
-174.214, -217.117, 14.756, 34.204
-174.004, -217.563, 14.802, 34.237
-173.791, -218.009, 14.850, 34.270
-173.575, -218.456, 14.898, 34.303
-173.357, -218.903, 14.947, 34.336
-173.135, -219.350, 14.995, 34.369
-172.911, -219.798, 15.045, 34.402
-172.684, -220.247, 15.094, 34.435
-172.454, -220.696, 15.145, 34.468
-172.221, -221.145, 15.195, 34.501
-171.986, -221.595, 15.246, 34.534
-171.747, -222.045, 15.297, 34.567
-171.507, -222.496, 15.349, 34.600
-171.263, -222.947, 15.399, 34.633
-171.017, -223.399, 15.451, 34.666
-170.769, -223.851, 15.501, 34.699
-170.518, -224.305, 15.553, 34.732
-170.264, -224.758, 15.604, 34.765
-170.008, -225.212, 15.656, 34.798
-169.751, -225.668, 15.710, 34.831
-169.492, -226.125, 15.765, 34.864
-169.231, -226.582, 15.819, 34.897
-168.968, -227.041, 15.874, 34.930
-168.703, -227.500, 15.927, 34.963
-168.436, -227.961, 15.980, 34.996
-168.168, -228.423, 16.032, 35.029
-167.897, -228.885, 16.085, 35.062
-167.625, -229.349, 16.137, 35.095
-167.351, -229.813, 16.189, 35.128
-167.076, -230.278, 16.242, 35.161
-166.798, -230.745, 16.295, 35.194
-166.519, -231.212, 16.349, 35.227
-166.237, -231.680, 16.403, 35.260
-165.954, -232.149, 16.457, 35.293
-165.668, -232.619, 16.511, 35.326
-165.381, -233.090, 16.566, 35.359
-165.092, -233.563, 16.622, 35.392
-164.802, -234.037, 16.680, 35.425
-164.510, -234.511, 16.738, 35.458
-164.216, -234.987, 16.796, 35.491
-163.921, -235.465, 16.853, 35.524
-163.624, -235.943, 16.909, 35.557
-163.325, -236.422, 16.964, 35.590
-163.024, -236.903, 17.018, 35.623
-162.721, -237.384, 17.073, 35.656
-162.418, -237.867, 17.128, 35.689
-162.113, -238.352, 17.186, 35.722
-161.807, -238.838, 17.245, 35.755
-161.498, -239.325, 17.305, 35.788
-161.189, -239.813, 17.364, 35.821
-160.877, -240.303, 17.422, 35.854
-160.564, -240.794, 17.479, 35.887
-160.251, -241.287, 17.537, 35.920
-159.936, -241.781, 17.596, 35.953
-159.620, -242.277, 17.655, 35.986
-159.302, -242.774, 17.715, 36.019
-158.982, -243.272, 17.774, 36.052
-158.661, -243.772, 17.832, 36.085
-158.339, -244.273, 17.890, 36.118
-158.016, -244.776, 17.949, 36.151
-157.692, -245.281, 18.009, 36.184
-157.366, -245.787, 18.069, 36.217
-157.039, -246.294, 18.130, 36.250
-156.710, -246.804, 18.191, 36.283
-156.382, -247.315, 18.251, 36.316
-156.051, -247.828, 18.314, 36.349
-155.720, -248.342, 18.375, 36.382
-155.387, -248.858, 18.437, 36.415
-155.053, -249.376, 18.498, 36.448
-154.719, -249.896, 18.559, 36.481
-154.384, -250.418, 18.622, 36.514
-154.048, -250.942, 18.684, 36.547
-153.711, -251.467, 18.747, 36.580
-153.372, -251.995, 18.808, 36.613
-153.034, -252.524, 18.869, 36.646
-152.695, -253.056, 18.931, 36.679
-152.356, -253.590, 18.985, 36.712
-152.016, -254.125, 19.028, 36.745
-151.677, -254.661, 19.044, 36.778
-151.339, -255.197, 19.017, 36.811
-151.003, -255.732, 18.946, 36.844
-150.670, -256.264, 18.840, 36.877
-150.341, -256.794, 18.710, 36.910
-150.015, -257.320, 18.568, 36.943
-149.692, -257.842, 18.423, 36.976
-149.374, -258.361, 18.283, 37.009
-149.059, -258.878, 18.156, 37.042
-148.747, -259.392, 18.042, 37.075
-148.438, -259.905, 17.941, 37.108
-148.133, -260.416, 17.853, 37.141
-147.831, -260.926, 17.776, 37.174
-147.531, -261.435, 17.711, 37.207
-147.235, -261.944, 17.658, 37.240
-146.941, -262.453, 17.614, 37.273
-146.650, -262.963, 17.580, 37.306
-146.363, -263.473, 17.554, 37.339
-146.079, -263.985, 17.538, 37.372
-145.798, -264.497, 17.529, 37.405
-145.519, -265.011, 17.527, 37.438
-145.244, -265.527, 17.532, 37.471
-144.973, -266.046, 17.541, 37.504
-144.705, -266.566, 17.557, 37.537
-144.441, -267.089, 17.578, 37.570
-144.179, -267.615, 17.603, 37.603
-143.922, -268.143, 17.631, 37.636
-143.668, -268.674, 17.663, 37.669
-143.418, -269.209, 17.699, 37.702
-143.173, -269.746, 17.736, 37.735
-142.931, -270.287, 17.778, 37.768
-142.692, -270.831, 17.824, 37.801
-142.458, -271.379, 17.871, 37.834
-142.227, -271.929, 17.920, 37.867
-142.001, -272.484, 17.970, 37.900
-141.779, -273.042, 18.025, 37.933
-141.560, -273.603, 18.082, 37.966
-141.345, -274.168, 18.140, 37.999
-141.134, -274.736, 18.200, 38.032
-140.928, -275.308, 18.260, 38.065
-140.725, -275.883, 18.324, 38.098
-140.524, -276.462, 18.390, 38.131
-140.328, -277.045, 18.456, 38.164
-140.135, -277.631, 18.524, 38.197
-139.947, -278.220, 18.589, 38.230
-139.761, -278.813, 18.646, 38.263
-139.579, -279.408, 18.682, 38.296
-139.401, -280.005, 18.684, 38.329
-139.227, -280.601, 18.653, 38.362
-139.058, -281.197, 18.596, 38.395
-138.894, -281.792, 18.525, 38.428
-138.733, -282.385, 18.451, 38.461
-138.577, -282.977, 18.382, 38.494
-138.425, -283.568, 18.324, 38.527
-138.277, -284.159, 18.275, 38.560
-138.134, -284.749, 18.236, 38.593
-137.993, -285.339, 18.207, 38.626
-137.855, -285.930, 18.185, 38.659
-137.722, -286.521, 18.172, 38.692
-137.592, -287.112, 18.165, 38.725
-137.466, -287.704, 18.164, 38.758
-137.341, -288.297, 18.164, 38.791
-137.220, -288.890, 18.157, 38.824
-137.102, -289.483, 18.140, 38.857
-136.988, -290.076, 18.111, 38.890
-136.877, -290.668, 18.075, 38.923
-136.767, -291.259, 18.037, 38.956
-136.661, -291.850, 18.000, 38.989
-136.558, -292.440, 17.964, 39.022
-136.458, -293.029, 17.932, 39.055
-136.361, -293.618, 17.902, 39.088
-136.265, -294.206, 17.876, 39.121
-136.172, -294.794, 17.852, 39.154
-136.082, -295.382, 17.829, 39.187
-135.995, -295.969, 17.803, 39.220
-135.910, -296.555, 17.776, 39.253
-135.827, -297.141, 17.748, 39.286
-135.747, -297.726, 17.720, 39.319
-135.669, -298.311, 17.691, 39.352
-135.594, -298.895, 17.662, 39.385
-135.522, -299.479, 17.633, 39.418
-135.453, -300.062, 17.603, 39.451
-135.386, -300.644, 17.573, 39.484
-135.321, -301.225, 17.544, 39.517
-135.259, -301.806, 17.518, 39.550
-135.199, -302.386, 17.492, 39.583
-135.143, -302.965, 17.465, 39.616
-135.089, -303.544, 17.438, 39.649
-135.039, -304.123, 17.410, 39.682
-134.991, -304.700, 17.381, 39.715
-134.946, -305.277, 17.353, 39.748
-134.902, -305.853, 17.327, 39.781
-134.862, -306.428, 17.300, 39.814
-134.825, -307.003, 17.273, 39.847
-134.791, -307.577, 17.245, 39.880
-134.760, -308.150, 17.217, 39.913
-134.731, -308.723, 17.189, 39.946
-134.704, -309.294, 17.162, 39.979
-134.680, -309.865, 17.136, 40.012
-134.659, -310.435, 17.111, 40.045
-134.641, -311.005, 17.085, 40.078
-134.625, -311.573, 17.058, 40.111
-134.612, -312.141, 17.030, 40.144
-134.602, -312.708, 17.001, 40.177
-134.594, -313.273, 16.974, 40.210
-134.588, -313.838, 16.949, 40.243
-134.585, -314.403, 16.923, 40.276
-134.585, -314.966, 16.898, 40.309
-134.587, -315.529, 16.872, 40.342
-134.592, -316.090, 16.845, 40.375
-134.599, -316.651, 16.816, 40.408
-134.610, -317.211, 16.787, 40.441
-134.624, -317.769, 16.759, 40.474
-134.639, -318.327, 16.732, 40.507
-134.656, -318.884, 16.708, 40.540
-134.677, -319.439, 16.683, 40.573
-134.700, -319.994, 16.659, 40.606
-134.726, -320.548, 16.634, 40.639
-134.755, -321.101, 16.608, 40.672
-134.786, -321.653, 16.581, 40.705
-134.821, -322.204, 16.553, 40.738
-134.858, -322.754, 16.525, 40.771
-134.898, -323.302, 16.496, 40.804
-134.942, -323.850, 16.469, 40.837
-134.987, -324.396, 16.444, 40.870
-135.035, -324.941, 16.421, 40.903
-135.086, -325.486, 16.397, 40.936
-135.140, -326.029, 16.374, 40.969
-135.196, -326.571, 16.349, 41.002
-135.256, -327.112, 16.324, 41.035
-135.318, -327.652, 16.297, 41.068
-135.383, -328.190, 16.269, 41.101
-135.451, -328.728, 16.241, 41.134
-135.523, -329.263, 16.214, 41.167
-135.597, -329.798, 16.187, 41.200
-135.675, -330.331, 16.161, 41.233
-135.756, -330.863, 16.135, 41.266
-135.839, -331.394, 16.112, 41.299
-135.924, -331.923, 16.090, 41.332
-136.013, -332.451, 16.068, 41.365
-136.105, -332.978, 16.045, 41.398
-136.200, -333.504, 16.020, 41.431
-136.298, -334.028, 15.995, 41.464
-136.399, -334.551, 15.968, 41.497
-136.503, -335.072, 15.942, 41.530
-136.610, -335.592, 15.915, 41.563
-136.720, -336.110, 15.888, 41.596
-136.833, -336.626, 15.862, 41.629
-136.950, -337.141, 15.837, 41.662
-137.069, -337.655, 15.812, 41.695
-137.193, -338.166, 15.787, 41.728
-137.319, -338.676, 15.763, 41.761
-137.449, -339.185, 15.738, 41.794
-137.582, -339.691, 15.713, 41.827
-137.719, -340.196, 15.688, 41.860
-137.860, -340.699, 15.664, 41.893
-138.004, -341.200, 15.639, 41.926
-138.151, -341.699, 15.615, 41.959
-138.303, -342.196, 15.590, 41.992
-138.458, -342.691, 15.565, 42.025
-138.617, -343.184, 15.541, 42.058
-138.779, -343.675, 15.517, 42.091
-138.945, -344.164, 15.494, 42.124
-139.114, -344.652, 15.473, 42.157
-139.286, -345.137, 15.452, 42.190
-139.463, -345.620, 15.430, 42.223
-139.642, -346.101, 15.407, 42.256
-139.826, -346.580, 15.384, 42.289
-140.012, -347.057, 15.359, 42.322
-140.203, -347.531, 15.334, 42.355
-140.397, -348.003, 15.309, 42.388
-140.595, -348.472, 15.284, 42.421
-140.796, -348.940, 15.260, 42.454
-141.001, -349.404, 15.236, 42.487
-141.210, -349.866, 15.213, 42.520
-141.422, -350.326, 15.190, 42.553
-141.638, -350.782, 15.167, 42.586
-141.859, -351.236, 15.144, 42.619
-142.083, -351.688, 15.125, 42.652
-142.311, -352.137, 15.114, 42.685
-142.544, -352.583, 15.111, 42.718
-142.781, -353.027, 15.118, 42.751
-143.023, -353.470, 15.131, 42.784
-143.268, -353.912, 15.153, 42.817
-143.517, -354.352, 15.180, 42.850
-143.770, -354.791, 15.214, 42.883
-144.025, -355.231, 15.254, 42.916
-144.284, -355.670, 15.298, 42.949
-144.545, -356.109, 15.347, 42.982
-144.810, -356.549, 15.400, 43.015
-145.077, -356.989, 15.457, 43.048
-145.347, -357.431, 15.517, 43.081
-145.619, -357.873, 15.580, 43.114
-145.893, -358.316, 15.645, 43.147
-146.168, -358.762, 15.713, 43.180
-146.446, -359.208, 15.783, 43.213
-146.725, -359.657, 15.855, 43.246
-147.006, -360.107, 15.928, 43.279
-147.288, -360.559, 16.003, 43.312
-147.572, -361.013, 16.079, 43.345
-147.858, -361.469, 16.157, 43.378
-148.144, -361.928, 16.235, 43.411
-148.432, -362.389, 16.315, 43.444
-148.722, -362.851, 16.395, 43.477
-149.013, -363.317, 16.476, 43.510
-149.306, -363.784, 16.558, 43.543
-149.600, -364.253, 16.641, 43.576
-149.895, -364.726, 16.723, 43.609
-150.190, -365.201, 16.807, 43.642
-150.487, -365.679, 16.891, 43.675
-150.786, -366.159, 16.976, 43.708
-151.085, -366.642, 17.061, 43.741
-151.386, -367.127, 17.146, 43.774
-151.688, -367.615, 17.227, 43.807
-151.991, -368.105, 17.302, 43.840
-152.296, -368.597, 17.368, 43.873
-152.600, -369.091, 17.426, 43.906
-152.905, -369.587, 17.481, 43.939
-153.210, -370.085, 17.533, 43.972
-153.516, -370.584, 17.584, 44.005
-153.823, -371.085, 17.634, 44.038
-154.130, -371.587, 17.688, 44.071
-154.439, -372.091, 17.742, 44.104
-154.747, -372.597, 17.799, 44.137
-155.055, -373.106, 17.858, 44.170
-155.364, -373.616, 17.919, 44.203
-155.675, -374.128, 17.981, 44.236
-155.986, -374.643, 18.043, 44.269
-156.296, -375.159, 18.106, 44.302
-156.607, -375.679, 18.170, 44.335
-156.919, -376.200, 18.234, 44.368
-157.232, -376.723, 18.297, 44.401
-157.544, -377.248, 18.359, 44.434
-157.857, -377.776, 18.420, 44.467
-158.170, -378.306, 18.482, 44.500
-158.484, -378.838, 18.543, 44.533
-158.798, -379.372, 18.604, 44.566
-159.112, -379.909, 18.664, 44.599
-159.427, -380.447, 18.725, 44.632
-159.741, -380.988, 18.787, 44.665
-160.056, -381.531, 18.850, 44.698
-160.372, -382.077, 18.914, 44.731
-160.687, -382.624, 18.978, 44.764
-161.003, -383.174, 19.043, 44.797
-161.319, -383.727, 19.109, 44.830
-161.636, -384.281, 19.172, 44.863
-161.952, -384.838, 19.236, 44.896
-162.269, -385.398, 19.300, 44.929
-162.586, -385.959, 19.364, 44.962
-162.904, -386.523, 19.429, 44.995
-163.222, -387.089, 19.494, 45.028
-163.540, -387.658, 19.559, 45.061
-163.858, -388.229, 19.625, 45.094
-164.177, -388.802, 19.692, 45.127
-164.496, -389.377, 19.759, 45.160
-164.815, -389.956, 19.825, 45.193
-165.134, -390.536, 19.890, 45.226
-165.453, -391.119, 19.955, 45.259
-165.773, -391.704, 20.021, 45.292
-166.092, -392.292, 20.086, 45.325
-166.412, -392.882, 20.153, 45.358
-166.732, -393.475, 20.220, 45.391
-167.052, -394.070, 20.286, 45.424
-167.372, -394.668, 20.354, 45.457
-167.692, -395.268, 20.422, 45.490
-168.012, -395.871, 20.490, 45.523
-168.332, -396.476, 20.559, 45.556
-168.652, -397.084, 20.628, 45.589
-168.972, -397.695, 20.697, 45.622
-169.292, -398.308, 20.767, 45.655
-169.611, -398.924, 20.836, 45.688
-169.930, -399.543, 20.906, 45.721
-170.250, -400.165, 20.976, 45.754
-170.569, -400.789, 21.047, 45.787
-170.888, -401.415, 21.115, 45.820
-171.206, -402.045, 21.169, 45.853
-171.524, -402.675, 21.191, 45.886
-171.840, -403.306, 21.164, 45.919
-172.153, -403.935, 21.093, 45.952
-172.464, -404.561, 20.984, 45.985
-172.771, -405.184, 20.845, 46.018
-173.074, -405.804, 20.685, 46.051
-173.373, -406.418, 20.514, 46.084
-173.668, -407.029, 20.342, 46.117
-173.958, -407.635, 20.174, 46.150
